split,crop_image,source_image,person_index,crop_x1,crop_y1,crop_x2,crop_y2
test,images/test/frame_000095_person_20.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,20,105,179,184,241
test,images/test/frame_000107_person_00.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,0,682,163,798,221
test,images/test/frame_000107_person_01.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,1,686,299,790,398
test,images/test/frame_000107_person_02.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,2,588,290,707,409
test,images/test/frame_000107_person_03.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,3,704,457,792,557
test,images/test/frame_000107_person_04.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,4,560,479,675,604
test,images/test/frame_000107_person_05.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,5,676,600,762,663
test,images/test/frame_000107_person_06.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,6,556,634,649,704
test,images/test/frame_000107_person_07.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,7,291,596,373,676
test,images/test/frame_000107_person_08.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,8,208,576,301,639
test,images/test/frame_000107_person_09.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,9,145,436,267,553
test,images/test/frame_000107_person_10.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,10,72,404,157,458
test,images/test/frame_000107_person_11.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,11,107,543,187,618
test,images/test/frame_000107_person_12.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,12,522,0,626,104
test,images/test/frame_000107_person_13.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,13,421,0,525,79
test,images/test/frame_000107_person_14.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,14,337,27,431,94
test,images/test/frame_000107_person_15.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,15,214,42,303,120
test,images/test/frame_000107_person_16.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,16,272,121,376,201
test,images/test/frame_000107_person_17.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,17,212,145,291,246
test,images/test/frame_000107_person_18.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,18,135,83,254,167
test,images/test/frame_000107_person_19.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,19,121,91,175,147
test,images/test/frame_000107_person_20.jpg,data/person_dataset_seed123/images/test/frame_000107.jpg,20,102,185,185,236
test,images/test/frame_000112_person_00.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,0,524,3,622,100
test,images/test/frame_000112_person_01.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,1,422,0,523,86
test,images/test/frame_000112_person_02.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,2,335,29,436,96
test,images/test/frame_000112_person_03.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,3,218,41,302,127
test,images/test/frame_000112_person_04.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,4,132,75,255,164
test,images/test/frame_000112_person_05.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,5,118,87,173,150
test,images/test/frame_000112_person_06.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,6,103,185,189,237
test,images/test/frame_000112_person_07.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,7,214,148,298,253
test,images/test/frame_000112_person_08.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,8,273,120,376,204
test,images/test/frame_000112_person_09.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,9,686,166,798,217
test,images/test/frame_000112_person_10.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,10,693,296,796,411
test,images/test/frame_000112_person_11.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,11,583,288,711,408
test,images/test/frame_000112_person_12.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,12,704,460,795,549
test,images/test/frame_000112_person_13.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,13,561,474,672,607
test,images/test/frame_000112_person_14.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,14,556,637,647,703
test,images/test/frame_000112_person_15.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,15,677,605,760,666
test,images/test/frame_000112_person_16.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,16,291,594,377,679
test,images/test/frame_000112_person_17.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,17,212,572,303,638
test,images/test/frame_000112_person_18.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,18,107,546,202,615
test,images/test/frame_000112_person_19.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,19,143,434,266,550
test,images/test/frame_000112_person_20.jpg,data/person_dataset_seed123/images/test/frame_000112.jpg,20,73,405,156,460
test,images/test/frame_000116_person_00.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,0,129,84,217,168
test,images/test/frame_000116_person_01.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,1,219,45,300,125
test,images/test/frame_000116_person_02.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,2,222,151,301,254
test,images/test/frame_000116_person_03.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,3,106,190,183,237
test,images/test/frame_000116_person_04.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,4,273,120,377,205
test,images/test/frame_000116_person_05.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,5,338,29,430,96
test,images/test/frame_000116_person_06.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,6,419,0,524,101
test,images/test/frame_000116_person_07.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,7,522,4,624,102
test,images/test/frame_000116_person_08.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,8,681,164,802,222
test,images/test/frame_000116_person_09.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,9,578,310,713,415
test,images/test/frame_000116_person_10.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,10,693,294,795,397
test,images/test/frame_000116_person_11.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,11,703,459,793,556
test,images/test/frame_000116_person_12.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,12,559,475,673,607
test,images/test/frame_000116_person_13.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,13,556,635,652,703
test,images/test/frame_000116_person_14.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,14,677,603,761,667
test,images/test/frame_000116_person_15.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,15,290,598,376,677
test,images/test/frame_000116_person_16.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,16,207,574,300,641
test,images/test/frame_000116_person_17.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,17,141,440,267,540
test,images/test/frame_000116_person_18.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,18,71,407,156,457
test,images/test/frame_000116_person_19.jpg,data/person_dataset_seed123/images/test/frame_000116.jpg,19,108,542,193,619
test,images/test/frame_000126_person_00.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,0,683,164,798,224
test,images/test/frame_000126_person_01.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,1,693,298,797,403
test,images/test/frame_000126_person_02.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,2,582,315,706,403
test,images/test/frame_000126_person_03.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,3,703,459,795,553
test,images/test/frame_000126_person_04.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,4,564,475,672,605
test,images/test/frame_000126_person_05.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,5,674,600,764,663
test,images/test/frame_000126_person_06.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,6,555,631,651,704
test,images/test/frame_000126_person_07.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,7,288,598,386,677
test,images/test/frame_000126_person_08.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,8,211,574,301,642
test,images/test/frame_000126_person_09.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,9,111,546,190,616
test,images/test/frame_000126_person_10.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,10,73,405,151,456
test,images/test/frame_000126_person_11.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,11,523,7,625,101
test,images/test/frame_000126_person_12.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,12,419,0,524,78
test,images/test/frame_000126_person_13.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,13,344,0,435,92
test,images/test/frame_000126_person_14.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,14,281,111,379,206
test,images/test/frame_000126_person_15.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,15,217,41,300,127
test,images/test/frame_000126_person_16.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,16,209,147,294,247
test,images/test/frame_000126_person_17.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,17,107,183,187,242
test,images/test/frame_000126_person_18.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,18,117,89,206,146
test,images/test/frame_000126_person_19.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,19,76,129,162,182
test,images/test/frame_000126_person_20.jpg,data/person_dataset_seed123/images/test/frame_000126.jpg,20,147,490,246,543
test,images/test/frame_000141_person_00.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,0,74,407,137,455
test,images/test/frame_000141_person_01.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,1,108,545,188,610
test,images/test/frame_000141_person_02.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,2,208,573,298,634
test,images/test/frame_000141_person_03.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,3,289,597,387,676
test,images/test/frame_000141_person_04.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,4,589,326,728,423
test,images/test/frame_000141_person_05.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,5,697,296,794,404
test,images/test/frame_000141_person_06.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,6,150,482,250,547
test,images/test/frame_000141_person_07.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,7,684,161,798,229
test,images/test/frame_000141_person_08.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,8,700,457,796,554
test,images/test/frame_000141_person_09.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,9,564,481,672,606
test,images/test/frame_000141_person_10.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,10,552,633,654,705
test,images/test/frame_000141_person_11.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,11,679,599,761,661
test,images/test/frame_000141_person_12.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,12,524,4,626,104
test,images/test/frame_000141_person_13.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,13,420,0,524,85
test,images/test/frame_000141_person_14.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,14,295,0,391,117
test,images/test/frame_000141_person_15.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,15,217,39,297,121
test,images/test/frame_000141_person_16.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,16,284,101,376,200
test,images/test/frame_000141_person_17.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,17,204,148,298,247
test,images/test/frame_000141_person_18.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,18,103,185,187,237
test,images/test/frame_000141_person_19.jpg,data/person_dataset_seed123/images/test/frame_000141.jpg,19,120,83,198,148
test,images/test/frame_000145_person_00.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,0,528,3,621,102
test,images/test/frame_000145_person_01.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,1,420,0,524,84
test,images/test/frame_000145_person_02.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,2,261,0,372,126
test,images/test/frame_000145_person_03.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,3,287,106,375,199
test,images/test/frame_000145_person_04.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,4,216,40,298,120
test,images/test/frame_000145_person_05.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,5,205,149,301,236
test,images/test/frame_000145_person_06.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,6,118,87,193,146
test,images/test/frame_000145_person_07.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,7,101,184,186,239
test,images/test/frame_000145_person_08.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,8,75,394,140,461
test,images/test/frame_000145_person_09.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,9,106,545,191,602
test,images/test/frame_000145_person_10.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,10,145,478,263,541
test,images/test/frame_000145_person_11.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,11,211,574,296,633
test,images/test/frame_000145_person_12.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,12,291,594,384,678
test,images/test/frame_000145_person_13.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,13,555,474,672,609
test,images/test/frame_000145_person_14.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,14,701,459,796,553
test,images/test/frame_000145_person_15.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,15,673,600,762,659
test,images/test/frame_000145_person_16.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,16,554,634,652,704
test,images/test/frame_000145_person_17.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,17,585,322,715,424
test,images/test/frame_000145_person_18.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,18,694,293,796,409
test,images/test/frame_000145_person_19.jpg,data/person_dataset_seed123/images/test/frame_000145.jpg,19,683,161,797,228
test,images/test/frame_000155_person_00.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,0,528,0,617,103
test,images/test/frame_000155_person_01.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,1,422,0,523,85
test,images/test/frame_000155_person_02.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,2,283,104,378,203
test,images/test/frame_000155_person_03.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,3,215,39,302,121
test,images/test/frame_000155_person_04.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,4,132,77,242,163
test,images/test/frame_000155_person_05.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,5,99,182,186,236
test,images/test/frame_000155_person_06.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,6,206,145,298,245
test,images/test/frame_000155_person_07.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,7,72,404,136,458
test,images/test/frame_000155_person_08.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,8,110,546,170,617
test,images/test/frame_000155_person_09.jpg,data/person_dataset_seed123/images/test/frame_000155.jpg,9,144,477,266,542
